"ride_id","rideable_type","started_at","ended_at","member_casual","ride_length_seconds","ride_length","day_of_week"
"0D1F35E742152873","docked_bike",2022-07-03 14:44:54,2022-07-09 12:57:35,"casual",511961,"142:12:41",1
"BB4A4BB856BA5D4B","classic_bike",2022-07-30 05:41:28,2022-07-31 06:41:18,"casual",89990,"24:59:50",7
"D02559DE5423EA9E","docked_bike",2022-07-02 19:33:10,2022-07-17 04:12:11,"casual",1240741,"344:39:01",7
"F875B482EF0D2097","classic_bike",2022-07-21 16:54:45,2022-07-22 17:54:39,"casual",89994,"24:59:54",5
"31A8D12E8B4607A0","classic_bike",2022-07-03 21:26:12,2022-07-04 22:25:56,"member",89984,"24:59:44",1
"335C4887FFAA6684","classic_bike",2022-07-16 17:01:57,2022-07-17 18:01:51,"member",89994,"24:59:54",7
"A33856BD84FC47ED","classic_bike",2022-07-17 15:26:54,2022-07-18 16:26:45,"member",89991,"24:59:51",1
"EF7B7C33BD89D4A0","docked_bike",2022-07-31 01:09:03,2022-08-01 02:09:04,"casual",90001,"25:00:01",1
"6094559DE490A8B1","docked_bike",2022-07-23 05:14:49,2022-07-24 06:14:49,"casual",90000,"25:00:00",7
"FCD1CEE4ED1FD902","classic_bike",2022-07-21 14:06:02,2022-07-22 15:05:58,"member",89996,"24:59:56",5
"F919C8E09AE75951","classic_bike",2022-07-13 02:03:10,2022-07-14 03:03:04,"casual",89994,"24:59:54",4
"109BBF3C00A779A0","classic_bike",2022-07-09 19:07:19,2022-07-10 20:07:12,"casual",89993,"24:59:53",7
"468D945DA4149BF4","classic_bike",2022-07-28 20:26:26,2022-07-29 21:26:19,"casual",89993,"24:59:53",5
"F7DFB26310944D31","classic_bike",2022-07-24 01:54:48,2022-07-25 02:54:33,"casual",89985,"24:59:45",1
"05CC67F42C4D9616","classic_bike",2022-07-03 19:09:12,2022-07-04 20:09:07,"casual",89995,"24:59:55",1
"83565B7A0FFF6D4B","docked_bike",2022-07-03 15:22:59,2022-07-08 05:00:10,"casual",394631,"109:37:11",1
"CB1B95233F2D4D60","docked_bike",2022-07-28 22:49:58,2022-07-29 23:49:59,"casual",90001,"25:00:01",5
"77096F827B2C84BD","classic_bike",2022-07-03 03:31:32,2022-07-04 04:31:23,"casual",89991,"24:59:51",1
"600422ABCC13BE0C","docked_bike",2022-07-03 14:18:13,2022-07-04 22:20:52,"casual",115359,"32:02:39",1
"7BA274FC104C8E8B","docked_bike",2022-07-17 22:58:41,2022-07-26 15:43:42,"casual",751501,"208:45:01",1
"04A78DEE0D0D2679","classic_bike",2022-07-27 23:10:48,2022-07-29 00:10:42,"casual",89994,"24:59:54",4
"B408A95633DE9EFE","docked_bike",2022-07-24 21:22:45,2022-07-28 13:57:38,"casual",318893,"88:34:53",1
"2D0B498378CC26E0","classic_bike",2022-07-21 00:00:15,2022-07-22 01:00:10,"casual",89995,"24:59:55",5
"3E107D293A2F6D3D","classic_bike",2022-07-24 12:16:41,2022-07-25 13:16:32,"casual",89991,"24:59:51",1
"23086923DDC33288","classic_bike",2022-07-10 16:10:44,2022-07-11 17:10:39,"casual",89995,"24:59:55",1
"1215793750C185DB","docked_bike",2022-07-03 16:29:11,2022-07-04 17:29:11,"casual",90000,"25:00:00",1
"FB02BDF7986019A9","docked_bike",2022-07-01 05:35:52,2022-07-02 06:35:52,"casual",90000,"25:00:00",6
"24B1119B53F49465","docked_bike",2022-07-14 14:16:46,2022-07-15 15:16:46,"casual",90000,"25:00:00",5
"041E4C1A93E379C6","classic_bike",2022-07-25 19:59:08,2022-07-26 20:59:03,"casual",89995,"24:59:55",2
"89D575D186BE55D4","docked_bike",2022-07-29 22:20:20,2022-07-30 23:20:20,"casual",90000,"25:00:00",6
"83748FB71C5891AB","docked_bike",2022-07-07 07:39:06,2022-07-20 04:41:19,"casual",1112533,"309:02:13",5
"1ED7008822D56AC5","docked_bike",2022-07-17 02:45:55,2022-07-25 11:28:07,"casual",722532,"200:42:12",1
"AAC7ADDE398DB5B1","classic_bike",2022-07-31 15:20:49,2022-08-01 16:20:42,"casual",89993,"24:59:53",1
"2D4D56AD0B041257","docked_bike",2022-07-30 05:21:41,2022-07-31 06:21:42,"casual",90001,"25:00:01",7
"9439ED738A904F30","classic_bike",2022-07-20 16:13:52,2022-07-21 17:13:47,"casual",89995,"24:59:55",4
"46A6DB025A026271","classic_bike",2022-07-25 20:12:49,2022-07-26 21:12:44,"casual",89995,"24:59:55",2
"A4198D17F3353AF9","docked_bike",2022-07-27 20:43:58,2022-07-31 04:58:16,"casual",288858,"80:14:18",4
"5A32CC73133D56E6","classic_bike",2022-07-09 05:57:35,2022-07-10 06:57:28,"casual",89993,"24:59:53",7
"572CCB63495365D8","classic_bike",2022-07-09 16:48:24,2022-07-10 17:48:19,"casual",89995,"24:59:55",7
"B6FFF7E549995AC3","classic_bike",2022-07-04 17:26:28,2022-07-05 18:26:18,"casual",89990,"24:59:50",2
"321D7D4B100621B6","docked_bike",2022-07-31 14:07:33,2022-08-01 15:07:34,"casual",90001,"25:00:01",1
"7E220F1C3970FD1C","classic_bike",2022-07-28 17:07:19,2022-07-29 18:07:13,"casual",89994,"24:59:54",5
"9CBE7BB71CF74CCA","classic_bike",2022-07-15 08:26:21,2022-07-16 09:26:14,"member",89993,"24:59:53",6
"1082BEF862855666","docked_bike",2022-07-10 18:13:41,2022-07-18 18:43:30,"casual",692989,"192:29:49",1
"329E46BFEA3F8D3E","classic_bike",2022-07-16 23:10:19,2022-07-18 00:09:57,"casual",89978,"24:59:38",7
"4B6674945F666AFD","docked_bike",2022-07-15 20:44:22,2022-07-24 04:21:19,"casual",718617,"199:36:57",6
"AF37A1647CBF1E47","classic_bike",2022-07-18 22:20:24,2022-07-19 23:20:11,"casual",89987,"24:59:47",2
"E00A49313BD65560","classic_bike",2022-07-04 09:34:03,2022-07-05 10:33:55,"casual",89992,"24:59:52",2
"0596685B3AA0D9D0","classic_bike",2022-07-03 02:10:55,2022-07-04 03:10:49,"casual",89994,"24:59:54",1
"03BBE49FF2C1C842","docked_bike",2022-07-12 12:26:50,2022-07-13 13:26:51,"casual",90001,"25:00:01",3
"AEBB6E857E191E1E","docked_bike",2022-07-20 14:34:05,2022-07-21 15:34:06,"casual",90001,"25:00:01",4
"132634BD14626981","classic_bike",2022-07-02 15:47:36,2022-07-03 16:47:27,"casual",89991,"24:59:51",7
"F24C39B5FF486FDC","classic_bike",2022-07-10 14:39:43,2022-07-11 15:39:38,"casual",89995,"24:59:55",1
"56AB1D9BC6AE1B42","docked_bike",2022-07-17 16:03:58,2022-07-25 11:30:51,"casual",674813,"187:26:53",1
"40F0F4A78124811B","classic_bike",2022-07-19 06:49:01,2022-07-20 07:48:56,"member",89995,"24:59:55",3
"54B1FD32E30790F7","classic_bike",2022-07-06 18:43:51,2022-07-07 19:43:46,"casual",89995,"24:59:55",4
"FE37BB7C6B3FFA85","docked_bike",2022-07-29 14:17:02,2022-08-02 04:56:02,"casual",311940,"86:39:00",6
"8B2E17937147982C","classic_bike",2022-07-30 17:59:36,2022-07-31 18:59:29,"casual",89993,"24:59:53",7
"0B3E45F192123703","classic_bike",2022-07-10 12:46:22,2022-07-11 13:46:11,"casual",89989,"24:59:49",1
"9551776776CE0974","classic_bike",2022-07-08 23:19:38,2022-07-09 23:36:36,"casual",87418,"24:16:58",6
"526DBE45D60CBEF5","classic_bike",2022-07-04 17:47:49,2022-07-05 18:45:34,"casual",89865,"24:57:45",2
"96338B425F8C2D52","docked_bike",2022-07-03 16:26:35,2022-07-04 17:12:51,"casual",89176,"24:46:16",1
"794E73D0888D3C5C","classic_bike",2022-07-12 17:15:07,2022-07-13 17:37:09,"member",87722,"24:22:02",3
"9662A16250029A77","docked_bike",2022-07-11 19:30:38,2022-07-12 19:45:38,"casual",87300,"24:15:00",2
"43DE2FBFB03E1B7C","classic_bike",2022-07-22 12:29:38,2022-07-23 12:49:55,"casual",87617,"24:20:17",6
"CF3C2290F9465F54","classic_bike",2022-07-21 19:48:06,2022-07-22 20:01:14,"member",87188,"24:13:08",5
"57A5EEAF11CF830A","docked_bike",2022-07-05 15:49:07,2022-07-06 16:26:02,"casual",88615,"24:36:55",3
"868F36278565AD24","classic_bike",2022-07-10 13:37:52,2022-07-11 14:11:03,"casual",88391,"24:33:11",1
"2BE3CAB35194DE8E","classic_bike",2022-07-10 08:03:53,2022-07-11 08:40:35,"member",88602,"24:36:42",1
"2076987F5C8C517C","classic_bike",2022-07-28 12:58:28,2022-07-29 13:06:38,"casual",86890,"24:08:10",5
"E4C71F5E9C48EE6F","docked_bike",2022-07-30 13:30:10,2022-07-31 13:46:32,"casual",87382,"24:16:22",7
"7873DFA22B0FEA41","docked_bike",2022-07-16 11:51:29,2022-07-17 12:29:57,"casual",88708,"24:38:28",7
"1330BD1C0732D6C0","classic_bike",2022-07-14 17:40:58,2022-07-15 18:40:52,"casual",89994,"24:59:54",5
"DF6515673D7CB1D7","docked_bike",2022-07-17 23:00:04,2022-07-26 15:43:49,"casual",751425,"208:43:45",1
"66484A77571B003C","docked_bike",2022-07-24 02:49:39,2022-07-25 03:49:40,"casual",90001,"25:00:01",1
"53CE3E4FB961E53E","docked_bike",2022-07-31 13:52:51,2022-08-01 14:52:52,"casual",90001,"25:00:01",1
"7EFDC90D937FDCDE","classic_bike",2022-07-06 17:39:29,2022-07-07 18:39:22,"casual",89993,"24:59:53",4
"AA3F68F64537833D","docked_bike",2022-07-22 14:07:12,2022-07-23 15:07:12,"casual",90000,"25:00:00",6
"695494B02D36A3F9","classic_bike",2022-07-23 14:21:59,2022-07-24 15:21:50,"member",89991,"24:59:51",7
"F709F05062DF5C05","docked_bike",2022-07-14 12:43:04,2022-07-15 13:43:05,"casual",90001,"25:00:01",5
"FABD4BADDBE7FD7C","docked_bike",2022-07-24 15:34:12,2022-07-25 16:34:12,"casual",90000,"25:00:00",1
"E6D0DE9357166343","docked_bike",2022-07-27 23:52:20,2022-07-29 00:52:21,"casual",90001,"25:00:01",4
"42D806DBCB7B3D81","docked_bike",2022-07-16 18:47:16,2022-07-25 12:31:31,"casual",755055,"209:44:15",7
"27BB6D73B8A63827","classic_bike",2022-07-28 19:17:58,2022-07-29 20:17:49,"casual",89991,"24:59:51",5
"300831D29B353224","classic_bike",2022-07-03 00:25:56,2022-07-04 01:25:50,"casual",89994,"24:59:54",1
"8AC67561D8E9555E","classic_bike",2022-07-01 16:41:29,2022-07-02 17:41:24,"casual",89995,"24:59:55",6
"2B69EB0CC1EB6954","docked_bike",2022-07-14 18:50:47,2022-07-17 04:57:50,"casual",209223,"58:07:03",5
"422EEB72085B7122","docked_bike",2022-07-16 18:48:03,2022-07-25 12:55:24,"casual",756441,"210:07:21",7
"E30CB281F3CFB39F","classic_bike",2022-07-01 06:59:59,2022-07-02 07:59:54,"casual",89995,"24:59:55",6
"B30BA6B66CA2F5C9","docked_bike",2022-07-30 23:38:05,2022-08-01 00:38:05,"casual",90000,"25:00:00",7
"7BD7A512FEA363CF","classic_bike",2022-07-09 18:17:46,2022-07-10 19:17:42,"casual",89996,"24:59:56",7
"0651C6A9018EF9DE","classic_bike",2022-07-16 17:43:00,2022-07-17 18:42:56,"casual",89996,"24:59:56",7
"E58273F4EAC8866C","docked_bike",2022-07-09 23:33:25,2022-07-23 14:20:31,"casual",1176426,"326:47:06",7
"AF84508E5287F204","docked_bike",2022-07-19 17:16:57,2022-07-28 01:05:05,"casual",719288,"199:48:08",3
"4D9A87C3ED10CD47","classic_bike",2022-07-30 08:34:19,2022-07-31 09:34:13,"casual",89994,"24:59:54",7
"32C0B6B7FD53567C","classic_bike",2022-07-02 17:44:50,2022-07-03 18:44:44,"casual",89994,"24:59:54",7
"8266ABE39A02AAD9","classic_bike",2022-07-25 21:00:52,2022-07-26 22:00:39,"casual",89987,"24:59:47",2
"5039F6B5C83FDB85","docked_bike",2022-07-09 15:27:33,2022-07-10 16:27:33,"casual",90000,"25:00:00",7
"CF94FC1987D7322D","docked_bike",2022-07-23 22:38:07,2022-07-24 23:38:09,"casual",90002,"25:00:02",7
"A85C3B5AFF4423B2","docked_bike",2022-07-03 16:13:00,2022-07-04 17:13:01,"casual",90001,"25:00:01",1
"EC7683D2286814A2","classic_bike",2022-07-04 22:41:42,2022-07-05 23:41:31,"casual",89989,"24:59:49",2
"E5CC954CB6B99234","classic_bike",2022-07-04 13:21:56,2022-07-05 14:21:50,"member",89994,"24:59:54",2
"12CBBC2DEC3D0B26","classic_bike",2022-07-03 11:56:29,2022-07-04 12:56:23,"member",89994,"24:59:54",1
"4A5F47848D9ED59A","classic_bike",2022-07-27 19:23:00,2022-07-28 20:22:52,"casual",89992,"24:59:52",4
"98986D15EBF83E8E","classic_bike",2022-07-28 18:44:15,2022-07-29 19:44:08,"casual",89993,"24:59:53",5
"7D42E900C99765A6","classic_bike",2022-07-24 15:38:52,2022-07-25 16:38:39,"casual",89987,"24:59:47",1
"295DFEF956AFE63B","classic_bike",2022-07-20 19:34:15,2022-07-21 20:34:10,"casual",89995,"24:59:55",4
"EF40C32241416E04","docked_bike",2022-07-01 14:44:44,2022-07-03 18:32:19,"casual",186455,"51:47:35",6
"E785900127A4E8AD","classic_bike",2022-07-20 09:07:46,2022-07-21 10:07:37,"member",89991,"24:59:51",4
"2E8EFC8B0DA87A64","classic_bike",2022-07-31 21:55:11,2022-08-01 22:55:02,"casual",89991,"24:59:51",1
"B76676E654B42E70","docked_bike",2022-07-24 19:56:13,2022-07-25 20:56:14,"casual",90001,"25:00:01",1
"F0020EA66C3554E5","docked_bike",2022-07-20 23:24:40,2022-08-04 04:59:08,"casual",1229668,"341:34:28",4
"299967824BC129ED","docked_bike",2022-07-24 13:40:04,2022-07-25 14:40:05,"casual",90001,"25:00:01",1
"B48807DEB21883C7","docked_bike",2022-07-04 23:28:16,2022-07-08 05:00:09,"casual",279113,"77:31:53",2
"54F1968E3613DD6F","classic_bike",2022-07-22 20:53:14,2022-07-23 21:53:09,"casual",89995,"24:59:55",6
"ABE72529A7B1D22C","classic_bike",2022-07-09 18:38:57,2022-07-10 19:38:52,"casual",89995,"24:59:55",7
"BE91A733E63B1A73","docked_bike",2022-07-02 10:01:11,2022-07-07 19:50:37,"casual",467366,"129:49:26",7
"7EE67A139EAEC4AF","classic_bike",2022-07-23 12:32:28,2022-07-24 13:32:23,"member",89995,"24:59:55",7
"C23245EFF6FECDE9","classic_bike",2022-07-14 19:42:57,2022-07-15 20:42:50,"casual",89993,"24:59:53",5
"C848E6AE2AA95377","classic_bike",2022-07-24 22:25:25,2022-07-25 23:25:17,"casual",89992,"24:59:52",1
"DE7807C6DF7FDBFF","classic_bike",2022-07-19 12:15:23,2022-07-20 13:15:15,"casual",89992,"24:59:52",3
"933E5137A802BE70","classic_bike",2022-07-29 10:49:45,2022-07-30 11:49:39,"casual",89994,"24:59:54",6
"679AAE3134BBA713","classic_bike",2022-07-01 22:27:13,2022-07-02 23:26:54,"casual",89981,"24:59:41",6
"D106894A8779EB03","classic_bike",2022-07-11 16:06:10,2022-07-12 17:06:02,"casual",89992,"24:59:52",2
"47908C942366602F","classic_bike",2022-07-16 21:48:51,2022-07-17 22:48:46,"casual",89995,"24:59:55",7
"A952C9F24EBEA67B","docked_bike",2022-07-02 11:21:04,2022-07-05 04:44:43,"casual",235419,"65:23:39",7
"8BC14087507991E5","classic_bike",2022-07-10 22:38:23,2022-07-11 23:38:16,"casual",89993,"24:59:53",1
"9A2DB8046E45AE12","docked_bike",2022-07-29 13:45:25,2022-07-30 14:45:26,"casual",90001,"25:00:01",6
"962749DF7531E848","classic_bike",2022-07-05 21:40:43,2022-07-06 22:40:36,"casual",89993,"24:59:53",3
"CBF54DADBA2BE514","docked_bike",2022-07-23 16:51:00,2022-07-25 04:54:01,"casual",129781,"36:03:01",7
"2158729AD348D94B","classic_bike",2022-07-02 20:41:24,2022-07-03 21:41:14,"casual",89990,"24:59:50",7
"CCAE333CA74B01FF","docked_bike",2022-07-23 16:50:44,2022-07-24 17:50:45,"casual",90001,"25:00:01",7
"7A27ADF3225C8472","docked_bike",2022-07-03 18:40:54,2022-07-08 04:49:10,"casual",382096,"106:08:16",1
"5104D443B6DDCE9F","classic_bike",2022-07-03 23:36:28,2022-07-05 00:36:22,"casual",89994,"24:59:54",1
"69487EA812032E2E","classic_bike",2022-07-05 14:28:24,2022-07-06 15:28:20,"casual",89996,"24:59:56",3
"F73E36E04F38C1B0","classic_bike",2022-07-10 04:30:27,2022-07-11 05:30:20,"member",89993,"24:59:53",1
"3BFD0599F253B024","docked_bike",2022-07-09 01:03:19,2022-08-01 19:11:26,"casual",2052487,"570:08:07",7
"28BFECC74E8F5C63","classic_bike",2022-07-10 03:16:06,2022-07-11 04:15:58,"casual",89992,"24:59:52",1
"21FF867163A5FFB6","classic_bike",2022-07-28 13:58:28,2022-07-29 14:58:22,"member",89994,"24:59:54",5
"70835A30C542BA2E","docked_bike",2022-07-09 01:02:46,2022-08-01 19:11:35,"casual",2052529,"570:08:49",7
"5397E39FBC585135","classic_bike",2022-07-15 18:08:19,2022-07-16 19:08:12,"member",89993,"24:59:53",6
"99368C2135C591AF","classic_bike",2022-07-22 19:44:50,2022-07-23 20:44:46,"casual",89996,"24:59:56",6
"A256444CE831A7EE","docked_bike",2022-07-09 01:02:45,2022-08-01 18:51:57,"casual",2051352,"569:49:12",7
"75AF434689900244","docked_bike",2022-07-09 19:08:28,2022-07-18 11:59:41,"casual",751873,"208:51:13",7
"13A3B5A1324BF412","docked_bike",2022-07-23 17:06:31,2022-07-24 18:06:32,"casual",90001,"25:00:01",7
"1351F727D2E97BF2","docked_bike",2022-07-09 21:00:07,2022-07-18 15:39:23,"casual",758356,"210:39:16",7
"2B791A5F00A5F855","classic_bike",2022-07-01 20:33:44,2022-07-02 21:33:40,"casual",89996,"24:59:56",6
"5BEBF6E9CC1D6A65","docked_bike",2022-07-31 10:53:26,2022-08-01 11:53:26,"casual",90000,"25:00:00",1
"A3DE90DD5DBDF5A8","classic_bike",2022-07-30 00:44:09,2022-07-31 01:43:57,"casual",89988,"24:59:48",7
"ACB3B9EDA76A06E0","classic_bike",2022-07-04 22:35:35,2022-07-05 23:35:26,"casual",89991,"24:59:51",2
"6F2E1067C358630F","docked_bike",2022-07-30 16:23:52,2022-07-31 17:23:52,"casual",90000,"25:00:00",7
"9EAD17A7A8013AE5","docked_bike",2022-07-29 20:22:02,2022-07-30 21:22:02,"casual",90000,"25:00:00",6
"47FADCA20585E259","classic_bike",2022-07-31 13:39:19,2022-08-01 14:39:13,"member",89994,"24:59:54",1
"3AB0F6A1256F0BAE","docked_bike",2022-07-31 17:22:26,2022-08-01 18:22:27,"casual",90001,"25:00:01",1
"A1BE68FD3D409AA6","classic_bike",2022-07-03 12:22:03,2022-07-04 13:21:59,"member",89996,"24:59:56",1
"8A6D548DAB136AB4","docked_bike",2022-07-13 19:50:07,2022-07-14 20:50:07,"casual",90000,"25:00:00",4
"09D11CA8856E9433","classic_bike",2022-07-18 19:55:48,2022-07-19 20:55:41,"casual",89993,"24:59:53",2
"1C9C618F3A4133CA","classic_bike",2022-07-18 19:34:58,2022-07-19 20:34:54,"casual",89996,"24:59:56",2
"8621EF0189A5A523","classic_bike",2022-07-30 21:56:46,2022-07-31 22:56:39,"casual",89993,"24:59:53",7
"907B52729A6241CE","classic_bike",2022-07-15 17:27:14,2022-07-16 18:27:07,"casual",89993,"24:59:53",6
"385AEC0E4EFE2D68","docked_bike",2022-07-16 18:17:33,2022-07-18 17:48:50,"casual",171077,"47:31:17",7
"54FEAFDA34BE81EC","classic_bike",2022-07-24 16:29:19,2022-07-25 17:29:08,"casual",89989,"24:59:49",1
"3ADE7BDA82B20EEB","classic_bike",2022-07-20 17:44:12,2022-07-21 18:44:07,"member",89995,"24:59:55",4
"7C2E492AB8E3EB59","classic_bike",2022-07-15 16:08:37,2022-07-16 17:08:30,"casual",89993,"24:59:53",6
"6467B24C159BDF41","classic_bike",2022-07-03 11:22:57,2022-07-04 12:22:44,"casual",89987,"24:59:47",1
"037686ED08CE2B87","docked_bike",2022-07-10 01:34:18,2022-07-18 22:08:26,"casual",765248,"212:34:08",1
"084C086F3A8159FC","classic_bike",2022-07-12 19:43:43,2022-07-13 20:43:39,"casual",89996,"24:59:56",3
"4E0152CEDA06CC83","docked_bike",2022-07-14 17:30:16,2022-07-26 04:55:37,"casual",991521,"275:25:21",5
"69B3177E3FE45B8F","classic_bike",2022-07-19 18:16:23,2022-07-20 19:16:17,"member",89994,"24:59:54",3
"F4A05D35622B5184","classic_bike",2022-07-01 14:26:27,2022-07-02 15:26:08,"casual",89981,"24:59:41",6
"7FAE9377D2A51698","classic_bike",2022-07-14 23:45:13,2022-07-16 00:45:08,"member",89995,"24:59:55",5
"B1C1AE0B65CFD0BF","classic_bike",2022-07-30 16:51:30,2022-07-31 17:51:25,"casual",89995,"24:59:55",7
"DDB92727CF4913B4","classic_bike",2022-07-04 19:25:35,2022-07-05 20:25:32,"casual",89997,"24:59:57",2
"0D00AC4AB8BB3309","docked_bike",2022-07-03 20:02:47,2022-07-04 21:02:49,"casual",90002,"25:00:02",1
"5604B25FAE8344B2","docked_bike",2022-07-10 13:51:46,2022-07-13 04:06:04,"casual",224058,"62:14:18",1
"A63FF52C97A3AB5B","classic_bike",2022-07-22 19:14:15,2022-07-23 20:14:03,"member",89988,"24:59:48",6
"AD303E89DC12BBFE","classic_bike",2022-07-26 23:07:51,2022-07-28 00:07:45,"casual",89994,"24:59:54",3
"3999A1C1A9B479E9","classic_bike",2022-07-30 16:22:16,2022-07-31 17:22:09,"casual",89993,"24:59:53",7
"60BE33D07F3A2CF6","classic_bike",2022-07-27 10:36:05,2022-07-28 11:36:00,"casual",89995,"24:59:55",4
"B913360A87445480","classic_bike",2022-07-22 03:00:37,2022-07-23 04:00:32,"casual",89995,"24:59:55",6
"0FBA7441A41E81B7","docked_bike",2022-07-18 11:07:42,2022-07-23 04:51:06,"casual",409404,"113:43:24",2
"D168341BF7132CF2","classic_bike",2022-07-01 21:07:08,2022-07-02 22:07:02,"casual",89994,"24:59:54",6
"1B8A0AB1D43B172C","docked_bike",2022-07-25 12:14:39,2022-07-26 13:14:40,"casual",90001,"25:00:01",2
"12DC13953AB7FB54","docked_bike",2022-07-17 21:34:38,2022-07-26 16:56:41,"casual",760923,"211:22:03",1
"D067DC0F2B33647A","docked_bike",2022-07-17 21:34:02,2022-07-26 16:57:00,"casual",760978,"211:22:58",1
"6F2B38F21092B8FF","docked_bike",2022-07-17 21:35:03,2022-07-26 16:56:25,"casual",760882,"211:21:22",1
"E8C2E40731C9B635","docked_bike",2022-07-19 19:46:48,2022-07-23 04:56:30,"casual",292182,"81:09:42",3
"77AFCA4DA21CCDEB","docked_bike",2022-07-05 12:44:17,2022-07-07 04:22:21,"casual",142684,"39:38:04",3
"60A495BBE52BF478","docked_bike",2022-07-24 20:33:59,2022-07-27 04:46:28,"casual",202349,"56:12:29",1
"2811456AFC9B57BA","docked_bike",2022-07-07 16:34:30,2022-07-10 05:18:03,"casual",218613,"60:43:33",5
"16EF03D7EF19F44E","classic_bike",2022-07-18 22:28:47,2022-07-19 23:28:41,"casual",89994,"24:59:54",2
"0E99DEE69DF84462","classic_bike",2022-07-04 12:53:08,2022-07-05 13:53:01,"casual",89993,"24:59:53",2
"36AF8AA5E72CB840","docked_bike",2022-07-07 06:28:49,2022-07-09 04:56:13,"casual",167244,"46:27:24",5
"0AA5CCDC6C77F872","docked_bike",2022-07-26 18:36:58,2022-07-27 19:37:00,"casual",90002,"25:00:02",3
"6ADEE6A25E310774","classic_bike",2022-07-21 17:07:28,2022-07-22 18:07:22,"casual",89994,"24:59:54",5
"0803A637431F77E1","classic_bike",2022-07-16 14:35:54,2022-07-17 15:35:48,"casual",89994,"24:59:54",7
"E142BD4FADA6965E","classic_bike",2022-07-16 14:17:44,2022-07-17 15:17:35,"member",89991,"24:59:51",7
"BD4F468D19AD8234","docked_bike",2022-07-04 14:48:07,2022-07-06 04:56:40,"casual",137313,"38:08:33",2
"2BEA70CAC9BFB6F5","docked_bike",2022-07-11 11:48:43,2022-07-20 04:26:16,"casual",751053,"208:37:33",2
"D4EA1806EE7E8E30","docked_bike",2022-07-20 19:27:48,2022-07-26 04:50:18,"casual",465750,"129:22:30",4
"C3D84250EEEB2963","classic_bike",2022-07-29 15:51:55,2022-07-30 16:51:49,"member",89994,"24:59:54",6
"CDDD0F0825B7A920","classic_bike",2022-07-30 16:50:08,2022-07-31 17:50:03,"casual",89995,"24:59:55",7
"A0F19E4BE245C187","classic_bike",2022-07-16 22:58:59,2022-07-17 23:58:55,"casual",89996,"24:59:56",7
"059E64655FC2BAB8","docked_bike",2022-07-10 15:58:36,2022-07-18 18:48:06,"casual",701370,"194:49:30",1
"27A0C3367E03F0F2","classic_bike",2022-07-22 12:04:46,2022-07-23 13:04:28,"casual",89982,"24:59:42",6
"5D12A4003686DD83","classic_bike",2022-07-20 17:23:10,2022-07-21 18:23:05,"casual",89995,"24:59:55",4
"9EB054C4A49FC78D","classic_bike",2022-07-10 17:09:30,2022-07-11 18:09:25,"casual",89995,"24:59:55",1
"34D2CF87999988AA","classic_bike",2022-07-01 15:04:17,2022-07-02 16:04:07,"casual",89990,"24:59:50",6
"B2D5A005C2C4BAEC","classic_bike",2022-07-07 19:42:38,2022-07-08 20:42:33,"casual",89995,"24:59:55",5
"B49280DB90E5BBCF","classic_bike",2022-07-08 18:56:21,2022-07-09 19:56:17,"casual",89996,"24:59:56",6
"F70939EA8B1BE544","classic_bike",2022-07-29 23:18:26,2022-07-31 00:18:19,"casual",89993,"24:59:53",6
"47806C22B8EEB76D","classic_bike",2022-07-01 00:38:15,2022-07-02 01:37:58,"casual",89983,"24:59:43",6
"8B17607A7699426E","classic_bike",2022-07-06 06:36:08,2022-07-07 07:36:04,"member",89996,"24:59:56",4
"A09BC54E329EEAE6","docked_bike",2022-07-30 22:55:09,2022-08-04 13:53:01,"casual",399472,"110:57:52",7
"230EEFA91A21854D","docked_bike",2022-07-24 16:40:41,2022-07-28 04:58:44,"casual",303483,"84:18:03",1
"B8281575A5BFF644","docked_bike",2022-07-24 23:30:35,2022-07-27 04:57:08,"casual",192393,"53:26:33",1
"66180862FEC98958","docked_bike",2022-07-27 18:23:54,2022-07-28 19:23:54,"casual",90000,"25:00:00",4
"092B6A1AFD96962B","docked_bike",2022-07-30 20:10:21,2022-07-31 21:10:21,"casual",90000,"25:00:00",7
"C02AA094CF7CB6FA","classic_bike",2022-07-02 20:47:09,2022-07-03 21:47:01,"casual",89992,"24:59:52",7
"C3EF2B44CFA4FFAA","docked_bike",2022-07-24 16:42:13,2022-07-27 04:46:28,"casual",216255,"60:04:15",1
"9A785C7E0F1C7654","classic_bike",2022-07-04 02:50:56,2022-07-05 03:50:49,"casual",89993,"24:59:53",2
"8B1E55CDD21C9D91","docked_bike",2022-07-18 14:16:40,2022-07-20 04:31:16,"casual",137676,"38:14:36",2
"F4B10275CFBC1D1C","classic_bike",2022-07-17 16:44:15,2022-07-18 17:44:07,"casual",89992,"24:59:52",1
"A1CFA407033068DF","classic_bike",2022-07-30 17:18:55,2022-07-31 18:18:50,"casual",89995,"24:59:55",7
"7D3865B5C3EC1F25","docked_bike",2022-07-30 17:07:55,2022-07-31 18:07:55,"casual",90000,"25:00:00",7
"AC178C3E7676F073","docked_bike",2022-07-12 12:53:22,2022-07-14 18:05:55,"casual",191553,"53:12:33",3
"56190F384C4B35B1","classic_bike",2022-07-26 13:26:36,2022-07-27 14:26:31,"casual",89995,"24:59:55",3
"8058B143E94704ED","classic_bike",2022-07-24 23:25:51,2022-07-26 00:25:43,"casual",89992,"24:59:52",1
