"ride_id","rideable_type","started_at","ended_at","member_casual","ride_length_seconds","ride_length","day_of_week","Extra_Hours"
"8C782A49AF5DE66B","classic_bike",2022-07-23 20:09:33,2022-07-24 21:09:29,"casual",89996,"24:59:56",7,3596
"42169337BDD78642","docked_bike",2022-07-05 13:55:13,2022-07-08 09:48:26,"casual",244393,"67:53:13",3,157993
"F6A329D2E00A849A","docked_bike",2022-07-11 07:14:16,2022-07-26 09:56:24,"casual",1305728,"362:42:08",2,1219328
"52D19DAF6B0C7B5D","classic_bike",2022-07-08 20:16:14,2022-07-09 21:16:06,"casual",89992,"24:59:52",6,3592
"CB68F89234345C6D","docked_bike",2022-07-26 14:30:04,2022-07-27 15:30:04,"casual",90000,"25:00:00",3,3600
"6A873946B11ADCE8","docked_bike",2022-07-03 19:24:52,2022-07-05 19:03:04,"casual",171492,"47:38:12",1,85092
"8EDF887780E998B6","classic_bike",2022-07-29 22:23:12,2022-07-30 23:23:07,"casual",89995,"24:59:55",6,3595
"735EC5E8F8F7CAAF","classic_bike",2022-07-04 13:55:02,2022-07-05 14:54:52,"casual",89990,"24:59:50",2,3590
"9AB3C4B7F8919557","classic_bike",2022-07-10 15:54:02,2022-07-11 16:53:57,"casual",89995,"24:59:55",1,3595
"620640E4122DCADE","classic_bike",2022-07-29 16:35:08,2022-07-30 17:35:02,"casual",89994,"24:59:54",6,3594
"438F64D21EC8BE8B","classic_bike",2022-07-24 21:07:07,2022-07-25 22:07:02,"casual",89995,"24:59:55",1,3595
"E41C5CFCDA12705E","classic_bike",2022-07-24 21:06:53,2022-07-25 22:06:46,"casual",89993,"24:59:53",1,3593
"164F8D5B797FF82B","classic_bike",2022-07-23 14:04:37,2022-07-24 15:04:32,"casual",89995,"24:59:55",7,3595
"070F5175DA626515","classic_bike",2022-07-17 14:18:12,2022-07-18 15:17:51,"casual",89979,"24:59:39",1,3579
"D7EC21B08DAAD169","classic_bike",2022-07-09 00:05:03,2022-07-10 01:04:57,"casual",89994,"24:59:54",7,3594
"7811050A6F7D1EC5","docked_bike",2022-07-28 17:16:41,2022-08-03 04:16:44,"casual",471603,"131:00:03",5,385203
"4EF4090A51FB0206","docked_bike",2022-07-30 15:16:15,2022-07-31 16:16:15,"casual",90000,"25:00:00",7,3600
"5C8852D751903E8A","docked_bike",2022-07-30 14:09:00,2022-07-31 15:09:01,"casual",90001,"25:00:01",7,3601
"F1D8CB8F6834AF47","docked_bike",2022-07-29 21:02:32,2022-07-30 22:02:33,"casual",90001,"25:00:01",6,3601
"549690B79076DCD7","classic_bike",2022-07-05 17:51:07,2022-07-06 18:51:00,"member",89993,"24:59:53",3,3593
"B639956E60110304","classic_bike",2022-07-26 12:42:34,2022-07-27 13:42:30,"casual",89996,"24:59:56",3,3596
"0C65DC33F7D0449B","classic_bike",2022-07-16 13:50:09,2022-07-17 14:50:04,"casual",89995,"24:59:55",7,3595
"4E89D6B0C5D00731","docked_bike",2022-07-29 14:15:23,2022-07-30 15:15:24,"casual",90001,"25:00:01",6,3601
"B8266A7ACB628614","classic_bike",2022-07-06 19:47:36,2022-07-07 20:47:32,"casual",89996,"24:59:56",4,3596
"0CA0D49177B37065","classic_bike",2022-07-23 16:27:43,2022-07-24 17:27:37,"casual",89994,"24:59:54",7,3594
"2CF9C219700C8CA6","docked_bike",2022-07-12 18:58:44,2022-07-17 19:18:53,"casual",433209,"120:20:09",3,346809
"C811C827C9FD4C1D","classic_bike",2022-07-08 00:45:50,2022-07-09 01:45:44,"casual",89994,"24:59:54",6,3594
"B2B09F4F112DF657","docked_bike",2022-07-12 22:49:23,2022-07-27 04:57:08,"casual",1231665,"342:07:45",3,1145265
"F1282E11AC82CB4A","classic_bike",2022-07-08 06:02:16,2022-07-09 07:02:07,"casual",89991,"24:59:51",6,3591
"25324BBEA8EDD69B","classic_bike",2022-07-03 02:50:39,2022-07-04 03:50:31,"casual",89992,"24:59:52",1,3592
"6F149351820D05A3","docked_bike",2022-07-19 18:49:28,2022-07-20 19:49:28,"casual",90000,"25:00:00",3,3600
"3DB01B08B15C3B34","classic_bike",2022-07-14 18:47:39,2022-07-15 19:47:33,"casual",89994,"24:59:54",5,3594
"6DC2F36AC693F4B2","classic_bike",2022-07-19 17:01:46,2022-07-20 18:01:42,"casual",89996,"24:59:56",3,3596
"5773DD572DC7FE8C","docked_bike",2022-07-16 14:46:16,2022-07-21 20:30:05,"casual",452629,"125:43:49",7,366229
"F4E39E7B35AE7459","classic_bike",2022-07-15 23:56:52,2022-07-17 00:56:44,"casual",89992,"24:59:52",6,3592
"E8944C9548ECBAB7","classic_bike",2022-07-29 17:08:48,2022-07-30 18:08:42,"casual",89994,"24:59:54",6,3594
"CE284DB2385E534A","classic_bike",2022-07-19 17:12:25,2022-07-20 18:12:20,"casual",89995,"24:59:55",3,3595
"92E481A6AE45CFF8","docked_bike",2022-07-09 01:02:50,2022-07-10 02:02:52,"casual",90002,"25:00:02",7,3602
"41059AC568A42F5F","docked_bike",2022-07-01 14:53:50,2022-07-02 15:53:50,"casual",90000,"25:00:00",6,3600
"039FDD1FF7B3724B","classic_bike",2022-07-30 22:35:44,2022-07-31 23:35:39,"casual",89995,"24:59:55",7,3595
"F0380C353BF9D92C","docked_bike",2022-07-09 13:18:58,2022-07-20 04:56:58,"casual",920280,"255:38:00",7,833880
"0AADD833D44C664B","docked_bike",2022-07-09 19:09:41,2022-07-18 11:59:30,"casual",751789,"208:49:49",7,665389
"1C267571E0985A51","classic_bike",2022-07-29 18:32:00,2022-07-30 19:31:41,"casual",89981,"24:59:41",6,3581
"FB1A841AD67E971F","classic_bike",2022-07-03 15:28:09,2022-07-04 16:28:04,"casual",89995,"24:59:55",1,3595
"CC5E32887184CD1C","classic_bike",2022-07-17 16:04:25,2022-07-18 17:04:20,"casual",89995,"24:59:55",1,3595
"2BD337354CDD3696","classic_bike",2022-07-02 18:22:20,2022-07-03 19:22:09,"member",89989,"24:59:49",7,3589
"AF084D04D851B929","docked_bike",2022-07-30 11:15:43,2022-07-31 12:15:43,"casual",90000,"25:00:00",7,3600
"F5AFE09A8E3F8D4B","classic_bike",2022-07-02 15:44:35,2022-07-03 16:44:30,"member",89995,"24:59:55",7,3595
"03B030C08C639024","classic_bike",2022-07-18 20:58:41,2022-07-19 21:58:35,"casual",89994,"24:59:54",2,3594
"0FB8BDE32F8AB8D2","classic_bike",2022-07-17 12:43:56,2022-07-18 13:43:44,"casual",89988,"24:59:48",1,3588
"FC39D1081E0837A3","classic_bike",2022-07-12 15:38:13,2022-07-13 16:38:08,"casual",89995,"24:59:55",3,3595
"7A7511BA12A21290","classic_bike",2022-07-26 10:39:42,2022-07-27 11:39:35,"casual",89993,"24:59:53",3,3593
"3BA805D71BD2F0EC","docked_bike",2022-07-29 20:22:10,2022-08-03 12:06:21,"casual",402251,"111:44:11",6,315851
"AF44021B18F13FEE","docked_bike",2022-07-06 13:37:55,2022-07-07 14:37:55,"casual",90000,"25:00:00",4,3600
"15BE533F9AE62ACC","docked_bike",2022-07-04 19:12:23,2022-07-05 20:12:25,"casual",90002,"25:00:02",2,3602
"9929B3985FC153DA","classic_bike",2022-07-30 21:55:44,2022-07-31 22:55:28,"casual",89984,"24:59:44",7,3584
"60007C4DBDFAFD15","classic_bike",2022-07-08 18:07:20,2022-07-09 19:07:12,"casual",89992,"24:59:52",6,3592
"AE297953953FECE0","classic_bike",2022-07-20 20:00:38,2022-07-21 21:00:30,"casual",89992,"24:59:52",4,3592
"2BF328B7DB73755A","classic_bike",2022-07-23 16:22:05,2022-07-24 17:22:00,"casual",89995,"24:59:55",7,3595
"047CC8B3601D48BB","docked_bike",2022-07-29 17:20:32,2022-07-30 18:20:32,"casual",90000,"25:00:00",6,3600
"5B135AACD04D520D","docked_bike",2022-07-06 17:36:24,2022-07-18 05:32:21,"casual",993357,"275:55:57",4,906957
"21532E1A88F49183","classic_bike",2022-07-20 18:24:14,2022-07-21 19:24:08,"casual",89994,"24:59:54",4,3594
"AA40AFFC69748F38","docked_bike",2022-07-16 12:37:53,2022-07-29 14:58:54,"casual",1131661,"314:21:01",7,1045261
"4F27735184098CE2","docked_bike",2022-07-23 22:34:30,2022-07-24 23:34:31,"casual",90001,"25:00:01",7,3601
"37F1270CD97CAEA2","classic_bike",2022-07-06 18:43:56,2022-07-07 19:43:52,"casual",89996,"24:59:56",4,3596
"24919E6D8A27D660","classic_bike",2022-07-26 18:41:53,2022-07-27 19:41:43,"casual",89990,"24:59:50",3,3590
"943002C895F7A5DF","docked_bike",2022-07-21 09:16:50,2022-07-24 20:21:15,"casual",299065,"83:04:25",5,212665
"CEE5A50DB65B679B","classic_bike",2022-07-01 08:42:37,2022-07-02 09:42:31,"casual",89994,"24:59:54",6,3594
"20A32DE091587F89","docked_bike",2022-07-30 15:07:10,2022-07-31 16:07:11,"casual",90001,"25:00:01",7,3601
"A3B1D2E581D40A69","classic_bike",2022-07-04 22:46:02,2022-07-05 23:45:56,"casual",89994,"24:59:54",2,3594
"9F206186A09EA07B","classic_bike",2022-07-20 20:08:36,2022-07-21 21:08:30,"casual",89994,"24:59:54",4,3594
"4A61534832D22FB0","docked_bike",2022-07-30 14:37:39,2022-07-31 15:37:39,"casual",90000,"25:00:00",7,3600
"DA0DE7B1E8AF1F15","classic_bike",2022-07-14 19:43:10,2022-07-15 20:43:04,"casual",89994,"24:59:54",5,3594
"BF8A0271B004ED49","classic_bike",2022-07-07 21:46:03,2022-07-08 22:45:55,"member",89992,"24:59:52",5,3592
"96961684F334E4BF","classic_bike",2022-07-20 12:35:12,2022-07-21 13:35:04,"member",89992,"24:59:52",4,3592
"79291454A8872CFA","classic_bike",2022-07-04 21:53:13,2022-07-05 22:53:05,"member",89992,"24:59:52",2,3592
"9568623E9576B189","docked_bike",2022-07-16 13:48:37,2022-07-19 17:30:19,"casual",272502,"75:41:42",7,186102
"6FB730BD77B12498","docked_bike",2022-07-29 20:18:59,2022-08-01 04:49:04,"casual",203405,"56:30:05",6,117005
"51EE71B178105FF2","docked_bike",2022-07-16 20:19:52,2022-07-17 21:19:52,"casual",90000,"25:00:00",7,3600
"36DCA080B3186AA9","docked_bike",2022-07-21 16:27:43,2022-07-22 17:27:44,"casual",90001,"25:00:01",5,3601
"9D8CEC8166E1E755","docked_bike",2022-07-25 13:10:48,2022-07-26 14:10:49,"casual",90001,"25:00:01",2,3601
"D1D81B0F395FFE01","classic_bike",2022-07-28 23:15:34,2022-07-30 00:15:29,"casual",89995,"24:59:55",5,3595
"4E056072A87EBCDF","classic_bike",2022-07-16 18:46:36,2022-07-17 19:46:31,"casual",89995,"24:59:55",7,3595
"7B896112EABD8823","docked_bike",2022-07-04 23:28:37,2022-07-06 00:28:38,"casual",90001,"25:00:01",2,3601
"B236BB8FE67BFB64","docked_bike",2022-07-07 14:58:59,2022-07-17 04:32:13,"casual",826394,"229:33:14",5,739994
"DC0B96F36B8D9A5E","docked_bike",2022-07-03 22:07:00,2022-07-04 23:07:00,"casual",90000,"25:00:00",1,3600
"E14066CBD7A87EE6","classic_bike",2022-07-20 09:11:44,2022-07-21 10:11:32,"casual",89988,"24:59:48",4,3588
"03B8BF7D3100D0A5","docked_bike",2022-07-04 09:33:43,2022-07-07 04:52:35,"casual",242332,"67:18:52",2,155932
"76C8A376CC1B9A68","classic_bike",2022-07-19 23:13:15,2022-07-21 00:13:10,"casual",89995,"24:59:55",3,3595
"4BE3CDF46C197E43","docked_bike",2022-07-26 15:10:50,2022-07-27 16:10:51,"casual",90001,"25:00:01",3,3601
"6714E90AB0FFDD6F","docked_bike",2022-07-30 19:22:44,2022-07-31 21:30:24,"casual",94060,"26:07:40",7,7660
"CCA394D226CA4E79","docked_bike",2022-07-23 17:52:43,2022-07-26 04:55:41,"casual",212578,"59:02:58",7,126178
"D071C3B372FA0A7C","docked_bike",2022-07-02 16:56:57,2022-07-03 17:56:57,"casual",90000,"25:00:00",7,3600
"D0A53E1D6F7CDA8B","classic_bike",2022-07-10 00:38:08,2022-07-11 01:38:00,"casual",89992,"24:59:52",1,3592
"28FB641FD805350A","classic_bike",2022-07-18 15:05:47,2022-07-19 16:05:40,"casual",89993,"24:59:53",2,3593
"FEB5286995E2C80A","classic_bike",2022-07-09 21:32:01,2022-07-10 22:31:52,"casual",89991,"24:59:51",7,3591
"67FDD2E10143E75E","docked_bike",2022-07-10 16:42:04,2022-07-13 04:56:49,"casual",216885,"60:14:45",1,130485
"0D199461EEFA8C72","classic_bike",2022-07-02 23:34:54,2022-07-04 00:34:49,"casual",89995,"24:59:55",7,3595
"80A5511ECE20C3CD","docked_bike",2022-07-30 14:41:36,2022-07-31 15:41:37,"casual",90001,"25:00:01",7,3601
"1B64810F823698D8","classic_bike",2022-07-01 00:47:04,2022-07-02 01:46:59,"casual",89995,"24:59:55",6,3595
"EC24792E029B366D","classic_bike",2022-07-01 21:48:37,2022-07-02 22:48:33,"casual",89996,"24:59:56",6,3596
"656EB8BFEEFCF84F","classic_bike",2022-07-01 02:03:36,2022-07-02 03:03:31,"casual",89995,"24:59:55",6,3595
"18D81D62DEA86815","classic_bike",2022-07-18 13:36:35,2022-07-19 14:36:30,"casual",89995,"24:59:55",2,3595
"58FC542133D36429","classic_bike",2022-07-27 18:53:01,2022-07-28 19:52:49,"casual",89988,"24:59:48",4,3588
"B0B009C08F42EE2D","classic_bike",2022-07-14 16:33:55,2022-07-15 17:33:38,"member",89983,"24:59:43",5,3583
"C96E704A8030948A","classic_bike",2022-07-06 18:19:15,2022-07-07 19:19:06,"casual",89991,"24:59:51",4,3591
"BDE857D0ED08CD58","classic_bike",2022-07-30 15:49:31,2022-07-31 16:49:25,"member",89994,"24:59:54",7,3594
"2BC68862B672C5FB","docked_bike",2022-07-28 22:19:54,2022-07-29 23:19:54,"casual",90000,"25:00:00",5,3600
"7CBAC799BFF0912F","docked_bike",2022-07-07 11:47:48,2022-07-18 08:18:49,"casual",937861,"260:31:01",5,851461
"CEDC7332FBB979B2","classic_bike",2022-07-18 03:31:12,2022-07-19 04:30:54,"casual",89982,"24:59:42",2,3582
"A08C865A43C6527C","classic_bike",2022-07-30 15:49:48,2022-07-31 16:49:41,"casual",89993,"24:59:53",7,3593
"981ED291F168C760","classic_bike",2022-07-23 14:11:18,2022-07-24 15:11:08,"casual",89990,"24:59:50",7,3590
"7691EB39DAC7C773","docked_bike",2022-07-04 17:55:59,2022-07-05 18:55:59,"casual",90000,"25:00:00",2,3600
"E7ABB80E44E8B626","classic_bike",2022-07-28 18:17:15,2022-07-29 19:17:05,"casual",89990,"24:59:50",5,3590
"756D5A58BDB1A7A4","classic_bike",2022-07-20 15:22:01,2022-07-21 16:21:42,"casual",89981,"24:59:41",4,3581
"CB39F84DB9D00C05","docked_bike",2022-07-02 13:59:10,2022-07-04 14:48:36,"casual",175766,"48:49:26",7,89366
"0C35098872B2EC9F","classic_bike",2022-07-22 15:23:20,2022-07-23 16:23:13,"casual",89993,"24:59:53",6,3593
"011FFC3C59E214A6","classic_bike",2022-07-18 03:31:28,2022-07-19 04:31:22,"casual",89994,"24:59:54",2,3594
"AAAC80E6BEA4F0FB","classic_bike",2022-07-31 15:18:49,2022-08-01 16:18:42,"casual",89993,"24:59:53",1,3593
"AAAE5FBB2E2566F1","docked_bike",2022-07-23 18:48:26,2022-07-24 19:48:26,"casual",90000,"25:00:00",7,3600
"F87E94ECF0C767CC","classic_bike",2022-07-18 23:05:10,2022-07-20 00:05:04,"casual",89994,"24:59:54",2,3594
"91297629A92C81E5","docked_bike",2022-07-24 15:04:21,2022-07-25 16:04:22,"casual",90001,"25:00:01",1,3601
"2EC01F175D64D2AE","classic_bike",2022-07-07 12:05:05,2022-07-08 13:04:49,"casual",89984,"24:59:44",5,3584
"2CF6F57E6BEBBB4C","docked_bike",2022-07-01 14:27:24,2022-07-02 22:44:41,"casual",116237,"32:17:17",6,29837
"FE5F4612A79316C6","docked_bike",2022-07-01 19:05:31,2022-07-02 20:05:33,"casual",90002,"25:00:02",6,3602
"AD05EE794ABCDB00","docked_bike",2022-07-07 11:47:50,2022-07-15 05:00:18,"casual",666748,"185:12:28",5,580348
"08A951C627573FFD","docked_bike",2022-07-04 17:56:56,2022-07-05 18:56:56,"casual",90000,"25:00:00",2,3600
"CEDA39C59F4CA881","docked_bike",2022-07-19 22:28:53,2022-07-20 23:28:53,"casual",90000,"25:00:00",3,3600
"96125B849D642E70","classic_bike",2022-07-28 17:45:55,2022-07-29 18:45:46,"casual",89991,"24:59:51",5,3591
"12D8679FF9873937","classic_bike",2022-07-13 13:34:53,2022-07-14 14:34:47,"casual",89994,"24:59:54",4,3594
"09A00F171B9B5F85","classic_bike",2022-07-31 12:18:09,2022-08-01 13:18:03,"casual",89994,"24:59:54",1,3594
"49107E19188CD890","docked_bike",2022-07-11 15:26:14,2022-07-13 04:41:09,"casual",134095,"37:14:55",2,47695
"65B8CF3F90B41FAF","classic_bike",2022-07-11 09:01:13,2022-07-12 10:01:06,"casual",89993,"24:59:53",2,3593
"DB4CC0F043DBF2B4","classic_bike",2022-07-11 09:04:12,2022-07-12 10:04:05,"casual",89993,"24:59:53",2,3593
"D6381093CD89CAEE","docked_bike",2022-07-13 21:51:04,2022-07-14 22:51:05,"casual",90001,"25:00:01",4,3601
"2D6B24D9BC328438","docked_bike",2022-07-11 16:42:45,2022-07-13 04:56:48,"casual",130443,"36:14:03",2,44043
"652F96F68C3A9A18","classic_bike",2022-07-31 02:20:50,2022-08-01 03:20:43,"casual",89993,"24:59:53",1,3593
"143A08CC02243F29","classic_bike",2022-07-16 20:06:48,2022-07-17 21:06:43,"casual",89995,"24:59:55",7,3595
"E5E2FD4C22D9A0E1","classic_bike",2022-07-24 15:43:16,2022-07-25 16:43:11,"casual",89995,"24:59:55",1,3595
"204188C048100241","classic_bike",2022-07-25 02:28:41,2022-07-26 03:28:37,"casual",89996,"24:59:56",2,3596
"E2455B681853B335","classic_bike",2022-07-25 19:21:56,2022-07-26 20:21:52,"casual",89996,"24:59:56",2,3596
"F938B7A89D42F525","classic_bike",2022-07-23 11:18:26,2022-07-24 12:18:18,"casual",89992,"24:59:52",7,3592
"43095BFB45895070","classic_bike",2022-07-30 00:26:48,2022-07-31 01:26:37,"casual",89989,"24:59:49",7,3589
"CC3D42EE661C39B1","docked_bike",2022-07-21 00:00:31,2022-07-22 01:00:32,"casual",90001,"25:00:01",5,3601
"3B1DF61E7935BDEB","docked_bike",2022-07-09 07:10:23,2022-07-15 12:17:56,"casual",536853,"149:07:33",7,450453
"C979EC774C023837","docked_bike",2022-07-30 20:34:26,2022-08-02 11:02:48,"casual",224902,"62:28:22",7,138502
"0541B664F712660F","docked_bike",2022-07-27 19:05:35,2022-07-28 20:05:36,"casual",90001,"25:00:01",4,3601
"FFF229CB5D52040E","classic_bike",2022-07-07 15:13:39,2022-07-08 16:13:33,"casual",89994,"24:59:54",5,3594
"2EC9167D6A8B57CB","classic_bike",2022-07-02 17:23:06,2022-07-03 18:23:00,"casual",89994,"24:59:54",7,3594
"62A457449C160EAE","classic_bike",2022-07-29 17:22:30,2022-07-30 18:22:23,"casual",89993,"24:59:53",6,3593
"C1918BB780BCB4DB","docked_bike",2022-07-05 12:04:41,2022-07-06 13:04:41,"casual",90000,"25:00:00",3,3600
"862741B9A36182CB","docked_bike",2022-07-16 22:00:20,2022-07-19 04:45:07,"casual",197087,"54:44:47",7,110687
"A88A4C7859B055F9","classic_bike",2022-07-30 13:57:19,2022-07-31 14:57:07,"casual",89988,"24:59:48",7,3588
"A504754CE94A57DE","docked_bike",2022-07-30 01:47:19,2022-07-31 02:47:20,"casual",90001,"25:00:01",7,3601
"0136A6318DBA0EB2","docked_bike",2022-07-25 00:15:09,2022-07-26 01:15:10,"casual",90001,"25:00:01",2,3601
"D4B6DC231D20D6A3","docked_bike",2022-07-16 01:51:42,2022-07-19 17:18:57,"casual",314835,"87:27:15",7,228435
"C6AE26B81A8D9BCB","docked_bike",2022-07-21 22:20:33,2022-07-22 23:20:33,"casual",90000,"25:00:00",5,3600
"0DC18CB3BCD6E0A4","classic_bike",2022-07-16 19:08:20,2022-07-17 20:08:14,"casual",89994,"24:59:54",7,3594
"033CE3256D8E3BFC","docked_bike",2022-07-22 18:44:22,2022-07-25 04:59:31,"casual",209709,"58:15:09",6,123309
"4E3CCBCCC26C8F02","classic_bike",2022-07-06 12:12:58,2022-07-07 13:12:53,"member",89995,"24:59:55",4,3595
"33E40CABCED2CB5A","docked_bike",2022-07-17 00:34:13,2022-07-25 11:08:39,"casual",729266,"202:34:26",1,642866
"32BCA190A1373A74","docked_bike",2022-07-05 12:47:41,2022-07-07 04:37:23,"casual",143382,"39:49:42",3,56982
"F8579C7A089F56E1","docked_bike",2022-07-05 12:50:34,2022-07-06 13:50:35,"casual",90001,"25:00:01",3,3601
"BA12A6054D470661","docked_bike",2022-07-05 12:59:33,2022-07-10 04:21:59,"casual",400946,"111:22:26",3,314546
"21DA43C2FCA6466B","classic_bike",2022-07-08 23:21:13,2022-07-10 00:21:08,"member",89995,"24:59:55",6,3595
"A2BAFEB2BDC727A8","docked_bike",2022-07-27 19:57:11,2022-07-28 20:57:11,"casual",90000,"25:00:00",4,3600
"1E42B676D2B680F1","classic_bike",2022-07-08 17:33:16,2022-07-09 18:33:06,"member",89990,"24:59:50",6,3590
"B117152B574EA723","classic_bike",2022-07-10 17:49:44,2022-07-11 18:49:36,"casual",89992,"24:59:52",1,3592
"9437273BECBA7431","docked_bike",2022-07-14 13:49:42,2022-07-17 04:22:12,"casual",225150,"62:32:30",5,138750
"1EC4DA2765D8E89D","docked_bike",2022-07-17 19:19:44,2022-07-18 20:19:44,"casual",90000,"25:00:00",1,3600
"F2FEB4266F5E0ECE","docked_bike",2022-07-05 19:35:28,2022-07-06 20:35:29,"casual",90001,"25:00:01",3,3601
"62C5565317BF382D","classic_bike",2022-07-24 19:23:18,2022-07-25 20:23:13,"member",89995,"24:59:55",1,3595
"FC94939D930F74A0","docked_bike",2022-07-21 00:04:10,2022-07-22 01:04:10,"casual",90000,"25:00:00",5,3600
"D9B9BCF03FE817E8","classic_bike",2022-07-18 20:42:02,2022-07-19 21:41:57,"casual",89995,"24:59:55",2,3595
"8B9BE556A37EC1DA","docked_bike",2022-07-21 21:17:14,2022-07-27 04:31:24,"casual",458050,"127:14:10",5,371650
"2452C4723CF9D879","docked_bike",2022-07-04 00:35:06,2022-07-05 01:35:07,"casual",90001,"25:00:01",2,3601
"ABE2F612DB118CF6","classic_bike",2022-07-07 21:40:27,2022-07-08 22:40:18,"member",89991,"24:59:51",5,3591
"5DE070F9B8397EA2","classic_bike",2022-07-03 15:25:52,2022-07-04 16:25:35,"casual",89983,"24:59:43",1,3583
"7841A6B4406C48B5","classic_bike",2022-07-02 15:50:32,2022-07-03 16:50:25,"casual",89993,"24:59:53",7,3593
"C994F1A603EC74BF","classic_bike",2022-07-25 16:28:52,2022-07-26 17:28:37,"casual",89985,"24:59:45",2,3585
"7AE97FFA05ED0CC4","classic_bike",2022-07-25 00:57:27,2022-07-26 01:57:22,"casual",89995,"24:59:55",2,3595
"E384C7F46213E8D3","classic_bike",2022-07-12 18:53:26,2022-07-13 19:53:20,"casual",89994,"24:59:54",3,3594
"D7251C69682E3665","docked_bike",2022-07-02 13:32:25,2022-07-03 14:32:26,"casual",90001,"25:00:01",7,3601
"E072407E6A36447B","classic_bike",2022-07-20 00:09:35,2022-07-21 01:09:30,"member",89995,"24:59:55",4,3595
"7A6949D20F354710","classic_bike",2022-07-09 19:19:23,2022-07-10 20:19:00,"casual",89977,"24:59:37",7,3577
"4237D8FF3C452A18","docked_bike",2022-07-24 21:22:19,2022-07-28 04:58:47,"casual",286588,"79:36:28",1,200188
"B60DE3291785B996","classic_bike",2022-07-22 15:08:50,2022-07-23 16:08:45,"casual",89995,"24:59:55",6,3595
"DBB254161C6A0400","docked_bike",2022-07-31 16:59:37,2022-08-01 21:43:29,"casual",103432,"28:43:52",1,17032
"4A7E8F17FC6EE4BA","docked_bike",2022-07-30 11:04:30,2022-08-03 12:13:25,"casual",349735,"97:08:55",7,263335
"E2B438E53C6DFAA5","classic_bike",2022-07-14 17:35:15,2022-07-15 18:35:08,"member",89993,"24:59:53",5,3593
"A10DCEC528C914A2","docked_bike",2022-07-31 01:09:45,2022-08-01 02:09:46,"casual",90001,"25:00:01",1,3601
"3B00B321FCC1A213","classic_bike",2022-07-30 01:37:25,2022-07-31 02:37:18,"member",89993,"24:59:53",7,3593
"6A3CC46469EF0591","classic_bike",2022-07-16 04:15:12,2022-07-17 05:15:06,"casual",89994,"24:59:54",7,3594
"048CEBD79F28BC3A","classic_bike",2022-07-06 10:58:44,2022-07-07 11:58:39,"casual",89995,"24:59:55",4,3595
"438F617D25DC77A7","classic_bike",2022-07-28 15:22:48,2022-07-29 16:22:39,"casual",89991,"24:59:51",5,3591
"A6A64047E5E1938C","classic_bike",2022-07-05 17:10:11,2022-07-06 18:09:57,"casual",89986,"24:59:46",3,3586
"180167B79BB6CE59","docked_bike",2022-07-17 00:34:30,2022-07-25 11:08:18,"casual",729228,"202:33:48",1,642828
"DC9C114C14808572","docked_bike",2022-07-22 22:36:27,2022-07-25 04:38:47,"casual",194540,"54:02:20",6,108140
"399A0AEF0A9FC57F","classic_bike",2022-07-07 13:44:36,2022-07-08 14:44:31,"casual",89995,"24:59:55",5,3595
"DE902115B3E0569F","docked_bike",2022-07-25 10:11:06,2022-07-27 04:41:26,"casual",153020,"42:30:20",2,66620
"EF87486D890F719A","classic_bike",2022-07-02 02:20:55,2022-07-03 03:20:42,"casual",89987,"24:59:47",7,3587
"F8B303CAEB60DE3B","docked_bike",2022-07-31 15:50:43,2022-08-01 16:50:44,"casual",90001,"25:00:01",1,3601
"92DEEC18F705E003","docked_bike",2022-07-17 00:34:02,2022-07-21 04:58:39,"casual",361477,"100:24:37",1,275077
"A407C28F4CF44C2F","docked_bike",2022-07-29 12:22:03,2022-07-31 14:01:30,"casual",178767,"49:39:27",6,92367
"279286E731EACFE2","docked_bike",2022-07-29 12:19:49,2022-08-01 04:59:48,"casual",232799,"64:39:59",6,146399
"1B6EE9EA50227B48","docked_bike",2022-07-11 06:39:14,2022-07-12 07:39:14,"casual",90000,"25:00:00",2,3600
"1375796EF21CF673","classic_bike",2022-07-23 16:41:21,2022-07-24 17:41:15,"casual",89994,"24:59:54",7,3594
"C9F221B5D7935E82","classic_bike",2022-07-16 15:58:20,2022-07-17 16:58:00,"member",89980,"24:59:40",7,3580
"75E7E887AF26BB1E","classic_bike",2022-07-12 18:12:23,2022-07-13 19:12:17,"casual",89994,"24:59:54",3,3594
"BC10EA5B886F7B27","classic_bike",2022-07-12 18:13:42,2022-07-13 19:13:32,"casual",89990,"24:59:50",3,3590
"64A9C993CEDE1D6B","docked_bike",2022-07-10 16:10:24,2022-07-19 13:19:10,"casual",767326,"213:08:46",1,680926
"9F9A3E99A7163475","classic_bike",2022-07-12 08:59:12,2022-07-13 09:59:04,"casual",89992,"24:59:52",3,3592
"30AE7842419684C8","classic_bike",2022-07-11 23:10:59,2022-07-13 00:10:48,"casual",89989,"24:59:49",2,3589
"D37D61C53D6692EA","docked_bike",2022-07-22 22:35:57,2022-07-26 04:55:38,"casual",281981,"78:19:41",6,195581
"1A97EC047EDD5FFE","classic_bike",2022-07-19 16:40:54,2022-07-20 17:40:35,"casual",89981,"24:59:41",3,3581
"6D67561DFC00F03A","docked_bike",2022-07-03 18:52:38,2022-07-14 12:32:40,"casual",927602,"257:40:02",1,841202
"37CEE2044B6AF27F","classic_bike",2022-07-10 10:58:25,2022-07-11 11:58:12,"member",89987,"24:59:47",1,3587
